datetime,username,tweet,url,score
"June 20, 2018 at 11:43AM",@nanophate,@ruuruharu wait what!?,http://twitter.com/nanophate/status/1009265545462497282,
"June 20, 2018 at 12:14PM",@nanophate,@ruuruharu is it on youtube or something?,http://twitter.com/nanophate/status/1009273368342757377,
"June 20, 2018 at 12:16PM",@nanophate,@ruuruharu he didn't follow me so I don't know his sub acc,http://twitter.com/nanophate/status/1009273716377673729,
"June 20, 2018 at 12:18PM",@nanophate,@ruuruharu no no main mo wakaranai😭,http://twitter.com/nanophate/status/1009274301319540736,
"June 20, 2018 at 12:21PM",@nanophate,"@ruuruharu ohh,, just noticed that he followed me waaay before we had ツイキャス ヽ(；▽；)",http://twitter.com/nanophate/status/1009274917987053569,
"June 20, 2018 at 12:25PM",@nanophate,"@ruuruharu oh, gomen I didn't get any notification so I thought he didn't follow me🙏
well, finally I can listen to his song 🎶 https://t.co/9gxoH0y3rt",http://twitter.com/nanophate/status/1009276135740305414,
"June 20, 2018 at 12:30PM",@nanophate,"@ruuruharu ahhh, I figured it out ^^;
I had my notification settings like this and thats why I didn't notice him https://t.co/wYAbgyWYiU",http://twitter.com/nanophate/status/1009277204050481153,
"June 20, 2018 at 12:40PM",@nanophate,I liked a @YouTube video https://t.co/16fgcK0AUT ネバーランド,http://twitter.com/nanophate/status/1009279703277031431,
"June 20, 2018 at 01:01PM",@nanophate,アニメとSNSがあれば生きていける生活を築きたい。 https://t.co/Cq4zuIy2k5,http://twitter.com/nanophate/status/1009285176839450624,
"June 20, 2018 at 02:21PM",@nanophate,事故で亡くなった107人に顔向けできる人生を　車のエンジンを開発していた僕が目指す世界 https://t.co/ezNBLFMoey #mercariR4D,http://twitter.com/nanophate/status/1009305328704368640,
"June 20, 2018 at 02:40PM",@nanophate,"東京に居るときは色々な人に会って刺激をもらい
沖縄にいるときは考えたり、作ったり、練習したりしてる感じがする

この回数を増やすと色々大変そうだけど、楽しそうと思い始めている
次回の東京は6/27~",http://twitter.com/nanophate/status/1009309993915506688,
"June 20, 2018 at 03:30PM",@nanophate,やる事が増えると、グッズの情報に疎くなり、出費が減る,http://twitter.com/nanophate/status/1009322598826532865,
"June 20, 2018 at 10:36PM",@nanophate,"https://t.co/A1yJlJAnZp
こんな感じのPRは夢が沢山✨",http://twitter.com/nanophate/status/1009429693697703936,
"June 20, 2018 at 11:23PM",@nanophate,"イヤフォンを忘れて、イヤフォンない生活を3日送ってますが…

狂いそうだよʕ•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ•̫͡•ʕ•̫͡•ʔ•̫͡•ʕ•̫͡•ʕ•̫͡•ʔ
周りの音に自分は敏感だとは思わなかった…

あの、遮音性抜群のイヤフォン早く届かないかな(*≧∀≦*)アマゾンさん早くぅ〜",http://twitter.com/nanophate/status/1009441582829826048,
"June 20, 2018 at 11:30PM",@nanophate,"ツイッターがあれば社会と関われてるんだって思うの(//∇//)

あとスタバで作業してる時も",http://twitter.com/nanophate/status/1009443304075812864,
"June 20, 2018 at 11:42PM",@nanophate,"私は、黒のタートルネックしか着ない投資家です。さて、あなたが投資家になったら？結果は☛ https://t.co/Kqa6ap649d #野村證券 #ゴールベース投資家診断

なんだろうこれwww",http://twitter.com/nanophate/status/1009446519055908864,
"June 20, 2018 at 11:48PM",@nanophate,すごい面白い🤣 https://t.co/HIiTUdBSiB,http://twitter.com/nanophate/status/1009448014665035776,
"June 21, 2018 at 12:25AM",@nanophate,人間よりも機械が良いってどうしても思ってしまう。何故か自分でも分からない…,http://twitter.com/nanophate/status/1009457120201195520,
"June 21, 2018 at 01:19AM",@nanophate,@moviesandbooks3 自分でもよくわからないが、機械も素敵だなって感じて😂,http://twitter.com/nanophate/status/1009470714733195264,
"June 21, 2018 at 01:38AM",@nanophate,"@moviesandbooks3 三次元も良いよね)^o^(
こう言うのとか、https://t.co/68a8psnBw9",http://twitter.com/nanophate/status/1009475514564661250,
"June 21, 2018 at 01:58AM",@nanophate,"@moviesandbooks3 ですです、若すぎるのが問題なので…

機械に夢を見て魅力を感じ始めたところw
BEATLESSとNO GAME NO LIFE ZEROのアニメの影響も😂 https://t.co/hhGmtFfK46",http://twitter.com/nanophate/status/1009480622958473216,
"June 21, 2018 at 02:14AM",@nanophate,"@moviesandbooks3 うんむ〜
ちょっと、その気が起きないのです

今はインスタで❤️してる方が、面白い！",http://twitter.com/nanophate/status/1009484605022322689,
"June 21, 2018 at 02:17AM",@nanophate,"@moviesandbooks3 うん、ありがとう٩(^‿^)۶
考えますー",http://twitter.com/nanophate/status/1009485493753413632,
"June 21, 2018 at 02:34AM",@nanophate,"面白い🤣
社会もそんな感じだなぁ https://t.co/aa7Ol5O0Lz",http://twitter.com/nanophate/status/1009489598345457665,
"June 21, 2018 at 02:49AM",@nanophate,"最後の部分に「何も作業しなくても、価値がたまるようにすること」って言ってた

ごぉおおおおっ=´∀｀)人(´∀｀=)

https://t.co/vP81xC62YB",http://twitter.com/nanophate/status/1009493381288886272,
"June 21, 2018 at 01:06PM",@nanophate,"配信も動画もやるのか
強い https://t.co/bDDiNblsqD",http://twitter.com/nanophate/status/1009648835629539328,
"June 21, 2018 at 01:10PM",@nanophate,もう…伝わらないならそれで良いじゃねっと思いながら、伝える為の修行をせっせとする,http://twitter.com/nanophate/status/1009649801850310656,
"June 21, 2018 at 01:21PM",@nanophate,"ターゲットされた層があってそこに語りかける事しかできない言語って…

思いながらプレゼン資料作ってる",http://twitter.com/nanophate/status/1009652549610172416,
"June 21, 2018 at 03:18PM",@nanophate,消えた〜,http://twitter.com/nanophate/status/1009681843979841536,
"June 21, 2018 at 04:32PM",@nanophate,"最近言葉を考えたり文字のことを考えるのだが…

いい名前を決める事で
感覚や感情の気持ちから離脱してるような気がしかしないのです…

そして、音楽の様なネーミングセンスの方が好きだと感じるようになる

Dvorak’s Symphony No. 9 in E Minor, Op. 95 とか見たいに",http://twitter.com/nanophate/status/1009700614622756865,
"June 21, 2018 at 08:39PM",@nanophate,"@yasulab はい！
ターゲット(言語圏？コミュニティ？)があってその言葉の伝え方があると認識できたのです！",http://twitter.com/nanophate/status/1009762821691748353,
"June 21, 2018 at 10:09PM",@nanophate,"自分、気持ちをそのまま書くタイプの人なんだと思う。
例: 東京に拠点を移動 -&gt; 東京に一週間滞在する

気持ちはそのぐらいの勢いなんだけどね😭
正直どうして、最初は拠点を移動って書いたのか分からなかったけど💦",http://twitter.com/nanophate/status/1009785426285027329,
"June 21, 2018 at 11:40PM",@nanophate,"正確に物事が伝わらなくても良いと思ってたりするんだ。仕事ではそう行かないので、今とても大変な時期😰

ソースが正確で検証可能な状態が重要、そこには曖昧な表現は要らないので、共有される事で均一化され、更には言葉を簡略化できる事で伝わる",http://twitter.com/nanophate/status/1009808218703343619,
"June 21, 2018 at 11:45PM",@nanophate,"あいまいでテキトーで生きたいー
考えないでいきたいぞぉおお https://t.co/2XEsGnflb8",http://twitter.com/nanophate/status/1009809632712278016,
"June 22, 2018 at 01:05AM",@nanophate,"画面でかいのメチャ良いな！
持ち運びつらだけどw",http://twitter.com/nanophate/status/1009829709687840769,
"June 22, 2018 at 01:17AM",@nanophate,"ダイレクトに繋がって、ダイレクトに伝わるぅぅぅ( ´Д`)y━･~~
ってのをいつかは実現したい。",http://twitter.com/nanophate/status/1009832785719091200,
"June 22, 2018 at 01:59AM",@nanophate,"@ruuruharu うおぉ〜解ろうとしてて、超うれしい！

うん、自分がどうしたいかを説明出来ないのがね・・・辛い
現象や情報を正確に伝える部分に苦労してるからなぁ

そうだよね、分かりたいよね！心掛けもあるよね、もっと優しく伝わるようにしてみるぅー",http://twitter.com/nanophate/status/1009843271982387200,
"June 22, 2018 at 02:05AM",@nanophate,"何か起きる → 人 → 情報
　　　　　フィルター

上の図見たいになっているような感じで、機械的に情報を処理出来ればぁ
人って結局、関係性まで把握出来ないよね、計算機に任せた方がよさげ",http://twitter.com/nanophate/status/1009844796821684224,
"June 22, 2018 at 06:25AM",@nanophate,"&gt; 正確に物事が伝わらなくても良いと思ってたりするんだ。

どうしてそう思うのか分からなかったけど・・・多分、Protagoras的な考えが混じってそう",http://twitter.com/nanophate/status/1009910077392687104,
"June 22, 2018 at 08:26AM",@nanophate,"書く練習のためにscrapbox初めてみました。
これですこしは伝えることができるようなれば〜うれしい

https://t.co/ZbIm3nux3N",http://twitter.com/nanophate/status/1009940529495314433,
"June 22, 2018 at 12:25PM",@nanophate,今日はスタバで作業するか…そのまま家でするか悩む…,http://twitter.com/nanophate/status/1010000746798985216,
"June 22, 2018 at 12:37PM",@nanophate,"#秘密結社ブランケット ✨
あぁ^〜 明日はこれ着て、出掛けようー https://t.co/3jadI0neuu",http://twitter.com/nanophate/status/1010003789238054912,
"June 22, 2018 at 01:08PM",@nanophate,Check out this Meetup: PHOTOSHOP歴20年！広告写真レタッチャーの大谷公人氏から学ぶレタッチテクニック https://t.co/wbIcBCAvdu #Meetup #Tokyo via @Meetup キャンセル待ちだった^^;,http://twitter.com/nanophate/status/1010011554517954568,
"June 22, 2018 at 03:30PM",@nanophate,"コードとプログラムを読んだり書いて幸せになれるうぅ
あまり、書く力はないので、お手柔らかに🙏

でも苦しめられるのは嫌いじゃないから
最近は逆にダメだと言われた方が安心するかも　← 甘えてる自分にお叱りを〜",http://twitter.com/nanophate/status/1010047232865918976,
"June 22, 2018 at 05:24PM",@nanophate,"正規表現の予習を先月ぐらいにしててよかった〜
タイムリー",http://twitter.com/nanophate/status/1010075993715822592,
"June 23, 2018 at 12:44AM",@nanophate,"2週間ぶりのアニメ
最高だぼぉぉぽぉ",http://twitter.com/nanophate/status/1010186693448626176,
"June 23, 2018 at 02:36AM",@nanophate,痛みで寝れない夜は辛,http://twitter.com/nanophate/status/1010215029730185216,
"June 23, 2018 at 01:58PM",@nanophate,"うおおおぉ
可愛イィいー

ありがとうござますぅ https://t.co/2h9gtF2pW5",http://twitter.com/nanophate/status/1010386684951707648,
"June 23, 2018 at 09:37PM",@nanophate,カップケーキ食べたい,http://twitter.com/nanophate/status/1010502115116978178,
"June 23, 2018 at 09:51PM",@nanophate,"今日はこんな気分
PC: @luckymango_ https://t.co/TlmXoBRx7X",http://twitter.com/nanophate/status/1010505722335920128,
"June 23, 2018 at 11:22PM",@nanophate,@kenjohnson155 @ruuruharu @lefendikitty thanks for messaging ppl while I was driving🤨😤,http://twitter.com/nanophate/status/1010528628818391040,
"June 23, 2018 at 11:26PM",@nanophate,@lefendikitty @kenjohnson155 @ruuruharu Not something that will get on Twitter 🤣,http://twitter.com/nanophate/status/1010529499161636864,
"June 23, 2018 at 11:31PM",@nanophate,@lefendikitty @kenjohnson155 @ruuruharu  https://t.co/sF76vgjdrf,http://twitter.com/nanophate/status/1010530704952709121,
"June 23, 2018 at 11:54PM",@nanophate,@ayaka_514 @ruuruharu @kenjohnson155 I have a twin ✨ https://t.co/zajejSNFQ6,http://twitter.com/nanophate/status/1010536519591854080,
"June 24, 2018 at 12:05AM",@nanophate,"@kenjohnson155 @lefendikitty @ruuruharu @ayaka_514 あっ＿|￣|○
今からくる？",http://twitter.com/nanophate/status/1010539466497224704,
"June 24, 2018 at 12:09AM",@nanophate,Twitterの会話ブランチ構造になっててww,http://twitter.com/nanophate/status/1010540246549663744,
"June 24, 2018 at 02:33PM",@nanophate,"言語によって専門性や文化圏の学習ができるなら…
ギリシャ語とか読めたりしたら…法律とか思想とか。⊂((・x・))⊃",http://twitter.com/nanophate/status/1010757887533043712,
"June 24, 2018 at 05:51PM",@nanophate,@kane_alto あるー,http://twitter.com/nanophate/status/1010807587770470400,
"June 24, 2018 at 06:42PM",@nanophate,"@kane_alto 良いいよー
md読むこむやつは沖縄にしかないから、送ってもらった方が楽かもー",http://twitter.com/nanophate/status/1010820453223395328,
"June 24, 2018 at 07:00PM",@nanophate,@kane_alto うん、それでもオッケーです✨,http://twitter.com/nanophate/status/1010825084498427904,
"June 24, 2018 at 09:10PM",@nanophate,@ruuruharu @kane_alto おぉ〜FBでメッセージ送るぅ,http://twitter.com/nanophate/status/1010857625213255686,
"June 24, 2018 at 09:28PM",@nanophate,"忘れ物しないようにするには、
持ち物を適切な量にしなくては…

物の置き場所は決めて
忘れ物しなくなったのだけど…

最近持ち物が増えすぎて(￣∇￣)",http://twitter.com/nanophate/status/1010862337220210690,
"June 24, 2018 at 09:46PM",@nanophate,就活やバイトをTwitterで完結する文化圏の会社好き✨,http://twitter.com/nanophate/status/1010866837326737408,
"June 24, 2018 at 11:51PM",@nanophate,"ブログ記事のサムネ適切な画像選べてなさそうな気配が若干する…

めちゃ高度な部分だなぁ

HCIとデザイン",http://twitter.com/nanophate/status/1010898156559593472,
"June 25, 2018 at 12:47AM",@nanophate,あぁ、やっぱ結婚は難しそうww🤣🤣 https://t.co/xN8anhODNk,http://twitter.com/nanophate/status/1010912411409190913,
"June 25, 2018 at 01:39AM",@nanophate,@mgwsuzuki 多分、都市の調査だけで済まされてるんでしょうね😭,http://twitter.com/nanophate/status/1010925458102185990,
"June 25, 2018 at 02:38AM",@nanophate,"@mgwsuzuki どうしても年収に目が行きますね😭
意思の一部に自分の年収は結構大きい要素で…
理由は単純に家庭で子供を大学に行かせる選択が出来ないのが嫌ってもあるのですが…

でも、ある一定の域を超えるとお金はそこまで重要だ無くなるっと聞くのですが💦
リプありがとうござます🙏色々教えてもらい",http://twitter.com/nanophate/status/1010940278989963264,
"June 25, 2018 at 02:47AM",@nanophate,@mgwsuzuki そうですね、この記事自体は平均値的安定が普通で、色々除外している要素はありそうですwww,http://twitter.com/nanophate/status/1010942556580937729,
"June 25, 2018 at 02:51AM",@nanophate,capital gain で生活をー,http://twitter.com/nanophate/status/1010943386121932800,
"June 25, 2018 at 02:57AM",@nanophate,"東京行ってた時の計算が済んだんだけど…
食費に関してのコスパは東京の方が良い感じー

サイゼリヤ❤️",http://twitter.com/nanophate/status/1010945086429904896,
"June 25, 2018 at 05:10AM",@nanophate,"新たな心境地を開拓した
朝5じにwww https://t.co/HE47WzVggA",http://twitter.com/nanophate/status/1010978609715036160,
"June 25, 2018 at 05:20AM",@nanophate,@mgwsuzuki はい(#^.^#),http://twitter.com/nanophate/status/1010980964695138304,
"June 25, 2018 at 05:21AM",@nanophate,"凄く良い人達が周りにいる事に感謝🙏
コミュニティ最高（╹◡╹）♡",http://twitter.com/nanophate/status/1010981251086340096,
"June 25, 2018 at 05:25AM",@nanophate,刺されたニュースを読んで、驚き,http://twitter.com/nanophate/status/1010982273489879040,
"June 25, 2018 at 10:30AM",@nanophate,気になりますなぁ🤔 https://t.co/7VtBbxNCDm,http://twitter.com/nanophate/status/1011059135561887744,
"June 25, 2018 at 11:25AM",@nanophate,https://t.co/jEAAQZGCos,http://twitter.com/nanophate/status/1011072737555542016,
"June 25, 2018 at 01:17PM",@nanophate,サブカルについてブログで書いて生活してる人に憧れてまするぅー https://t.co/uB5R9UlITe,http://twitter.com/nanophate/status/1011101015389507584,
"June 25, 2018 at 07:51PM",@nanophate,"知らなかったー

一応一人一人のプロフィールを探してまとめてみよう https://t.co/yl8mitYWSR",http://twitter.com/nanophate/status/1011200284788338688,
"June 25, 2018 at 08:52PM",@nanophate,"こだわりを持ってしまうと動けなくなる…
もしくは求めすぎてしまって💸が飛ぶ

あぁ… etymotic のイヤフォンを忘れなければ😭

2個買う買うのだ！\(//∇//)\
なんなら、パソコンの充電器みたいに、家、カバン、車、祖母の家、叔母の家用に買うかw",http://twitter.com/nanophate/status/1011215624213688320,
"June 26, 2018 at 11:05AM",@nanophate,"やべー寝すぎた
15時間寝るとか、やばいww",http://twitter.com/nanophate/status/1011430281624969216,
"June 26, 2018 at 12:55PM",@nanophate,部屋が汚い、落ち着かない😭,http://twitter.com/nanophate/status/1011457953205968896,
"June 26, 2018 at 01:31PM",@nanophate,"適当でちょくちょく積み重ねる方法〜
楽だわ",http://twitter.com/nanophate/status/1011466862444417024,
"June 26, 2018 at 05:44PM",@nanophate,"健康診断で気になったこと
炭水化物を控える
乳酸菌をもっと取る",http://twitter.com/nanophate/status/1011530611322810368,
"June 26, 2018 at 10:32PM",@nanophate,"同じイヤフォンを買うの3回目〜
一応色々試しているのですが…

これが一番好きなんですなぁ
しかも安い! https://t.co/21uTzITc54",http://twitter.com/nanophate/status/1011603030964342785,
"June 27, 2018 at 12:03AM",@nanophate,"2007-2009年にかけてのアニソンを聴いている…
懐かしい〜",http://twitter.com/nanophate/status/1011626023115296768,
"June 27, 2018 at 05:19AM",@nanophate,"今日は早い朝✨
っと言うか寝てないwww

朝6時に予定があるときは基本寝ない方が良いと思う様になってしまった💦 https://t.co/nnpbyguEgj",http://twitter.com/nanophate/status/1011705578119299073,
"June 27, 2018 at 05:42AM",@nanophate,"昔学校のバスドライバーが公共のバスの運転手になってた✨

あーあ無心のスタートだったけど、素敵な感じがしてきたゾォー",http://twitter.com/nanophate/status/1011711273958952960,
"June 27, 2018 at 05:54AM",@nanophate,"今日は移動中に「イシューからはじめよー」を読もうー

誰かに伝わる言葉を使えるようになれるかなw",http://twitter.com/nanophate/status/1011714255282790400,
"June 27, 2018 at 05:59AM",@nanophate,"「問題解決や思考法のテーマは溢れている、その多くはツールやテクニックの紹介…本当に考えなければならない事は何か…この本はそのことに絞って」

っと言うフレーズで、「買って良かった」",http://twitter.com/nanophate/status/1011715683850129408,
"June 27, 2018 at 06:33AM",@nanophate,一気に読むのは情報量多かったー,http://twitter.com/nanophate/status/1011724153185955840,
"June 27, 2018 at 07:37AM",@nanophate,"あぁ〜
乗る飛行機に始めてバイバイした😭",http://twitter.com/nanophate/status/1011740247053357056,
"June 27, 2018 at 07:55AM",@nanophate,"ふつうに飛行機に乗れなかったw
反省点は、公共手段の時間の見積もりを甘く見すぎた😭

チェクイン前の時間＋目的地到着1時間ぐらい必要

合計自分の場合沖縄で公共手段使うならは3時間50分ぐらいの気持ちでいないとやっばおになる事が分かったー",http://twitter.com/nanophate/status/1011744669024206848,
"June 27, 2018 at 09:17AM",@nanophate,"時間で働くってすごい、システムだぁ

お金の生み出されるて消費をタブルで回して、歯車が大きい小さいの差でしかないのに…しっかり利益率や色々計算されてて経営者パナイᕦ(ò_óˇ)ᕤ

考えるだけで、胃と残高が狂いそうだ",http://twitter.com/nanophate/status/1011765534952550401,
"June 27, 2018 at 10:45AM",@nanophate,"飛行機でwifi使える！！
やった〜ってなってるけど、色々パッケージインストールするコマンド使ってて申し訳ない🙏",http://twitter.com/nanophate/status/1011787569976172544,
"June 27, 2018 at 11:39AM",@nanophate,"普段してないようなことしてると(例えば移動とか)、
存在感を出すために、チャットや投稿頻度をあげるみたいな感じになってるww😭

慣れは怖いし良くないなっと思った、飛行機での作業から〜w",http://twitter.com/nanophate/status/1011801237795192832,
"June 27, 2018 at 03:25PM",@nanophate,"ふつうの作業だったw
rails/rails のページです🤩 https://t.co/loJwqAopqI",http://twitter.com/nanophate/status/1011858101174038528,
"June 27, 2018 at 03:38PM",@nanophate,"息するようにツイートできるなら、それを収入につなげる方法がないか試して見るしかないよのー

何試すか…",http://twitter.com/nanophate/status/1011861302313021440,
"June 27, 2018 at 03:56PM",@nanophate,"お願いfront🙏
お願い",http://twitter.com/nanophate/status/1011865896246128640,
"June 27, 2018 at 03:57PM",@nanophate,うおおおおぉおおきたーーーー,http://twitter.com/nanophate/status/1011865971286409216,
"June 27, 2018 at 07:34PM",@nanophate,"あぁ〜
アニメを観なきゃやばいーでも睡眠も取りたいって感じで…複雑",http://twitter.com/nanophate/status/1011920665035698176,
"June 27, 2018 at 07:37PM",@nanophate,"ふぁおぉ
ベイビー👶
いやぁ〜

渋谷をすぎたゼェ",http://twitter.com/nanophate/status/1011921389165506560,
"June 27, 2018 at 07:41PM",@nanophate,"おもひろぴぃ
もう少し真ん中に立てば https://t.co/rhl7mQKHzC",http://twitter.com/nanophate/status/1011922456682958848,
"June 27, 2018 at 08:21PM",@nanophate,偶然に生きる絵,http://twitter.com/nanophate/status/1011932443232780289,
"June 27, 2018 at 09:57PM",@nanophate,"前来た時は来れなかったので〜
あぁ24個のコースター🤔

電源もあるしwifiあるし…
明日はここで作業しても🤩

そしてコースターを😎 https://t.co/rYHV3pomjk",http://twitter.com/nanophate/status/1011956764361650176,
"June 27, 2018 at 11:03PM",@nanophate,ギラギラぎんーやでー https://t.co/86Luim0DGb,http://twitter.com/nanophate/status/1011973406089084928,
"June 27, 2018 at 11:36PM",@nanophate,"暇な時自分の血管の動きを見る…
なんか、生物で意識持ってんのか思えって挑発されてる気分になるの好き",http://twitter.com/nanophate/status/1011981599208976384,
"June 27, 2018 at 11:43PM",@nanophate,"ネットに何が起きてるの。
ツイッター強いの",http://twitter.com/nanophate/status/1011983405888647170,
"June 27, 2018 at 11:54PM",@nanophate,Life is Tech! 発見✨ https://t.co/0H4TKgLJDL,http://twitter.com/nanophate/status/1011986142747508736,
"June 27, 2018 at 11:57PM",@nanophate,"なにかが見えるー
テンプルもここら辺な気がする🤔 https://t.co/ivP8jeR3Cp",http://twitter.com/nanophate/status/1011986947303075841,
"June 28, 2018 at 02:16PM",@nanophate,"@chigasui_373 wwwやっぱw
今、そこの近くに泊まってるー",http://twitter.com/nanophate/status/1012203030370893824,
"June 29, 2018 at 09:14AM",@nanophate,"新千歳空港着いたー
初音ミクどこ？？👀",http://twitter.com/nanophate/status/1012489571882319878,
"June 29, 2018 at 09:35AM",@nanophate,"ウオォー
見つけたー

フィギュアもあるのかな https://t.co/MX1K7hLznG",http://twitter.com/nanophate/status/1012494715462213633,
"June 29, 2018 at 10:57AM",@nanophate,"オタライフを満喫して
お昼〜

有名なラーメンはこれで良いんだっけ? https://t.co/TFwLpt6AEN",http://twitter.com/nanophate/status/1012515324401340417,
"June 29, 2018 at 11:10AM",@nanophate,"新千歳空港…
ちょー楽しい✨

アニメイトあるし、ミクのミュージアムあるし、ゲーセンある、ラーメンも食べたし

満喫したので…後は温泉入れば、自分的には北海道に旅行した事にしようと思う🤩",http://twitter.com/nanophate/status/1012518693039849472,
"June 29, 2018 at 01:10PM",@nanophate,"札幌ナンバーの車を観て、
何かを実感した",http://twitter.com/nanophate/status/1012548802719305729,
"June 30, 2018 at 09:33AM",@nanophate,"Я хочу сделать все возможное, чтобы не говорить #sechack365",http://twitter.com/nanophate/status/1012856548689711104,
"June 30, 2018 at 10:44AM",@nanophate,こそばゆい…,http://twitter.com/nanophate/status/1012874401719582720,
"June 30, 2018 at 11:20AM",@nanophate,oh... 休憩ないのですね,http://twitter.com/nanophate/status/1012883470891155456,
"June 30, 2018 at 11:41AM",@nanophate,「逃げたい時に逃げる」すごく好き,http://twitter.com/nanophate/status/1012888789960683520,
"July 01, 2018 at 12:03AM",@nanophate,パケ制限から解放されたどぉー,http://twitter.com/nanophate/status/1013075462283714563,
"July 01, 2018 at 03:06PM",@nanophate,人が何かにハマって行くのを見るのは面白い〜,http://twitter.com/nanophate/status/1013302918588403712,
"July 01, 2018 at 03:29PM",@nanophate,研修の帰りに楽しむ #雪ミクスカイタウン ✨,http://twitter.com/nanophate/status/1013308682988212224,
"July 01, 2018 at 05:12PM",@nanophate,"https://t.co/c9QDWbxPvG

美しい角度✨",http://twitter.com/nanophate/status/1013334536963305472,
"July 01, 2018 at 05:15PM",@nanophate,"知り合いが ゆるキャンの影響を受けてキャンプ飯を作ってる…

最高だぁ〜",http://twitter.com/nanophate/status/1013335297285734400,
"July 01, 2018 at 05:26PM",@nanophate,"出発の時間が20分遅れるそう〜
到着する飛行機の遅れみたいー

引き続きカタカタするか〜d(￣ ￣)",http://twitter.com/nanophate/status/1013337996546924546,
"July 01, 2018 at 08:11PM",@nanophate,東京についたー,http://twitter.com/nanophate/status/1013379514859048960,
"July 01, 2018 at 08:22PM",@nanophate,"kamapu さんと同じ便だった!!
飛行機降りてから気付くw",http://twitter.com/nanophate/status/1013382288292249600,
"July 01, 2018 at 08:29PM",@nanophate,"今日は新宿に泊まって明日沖縄に帰るにだが…
秋葉原行く理由を考えている🤔",http://twitter.com/nanophate/status/1013383989783027712,
"July 01, 2018 at 10:52PM",@nanophate,"@ruuruharu 明日の夕方には帰るので…
お昼ぐらいしか空いてない😭",http://twitter.com/nanophate/status/1013420204804603904,
"July 02, 2018 at 11:58AM",@nanophate,"おやおや、airbnbからrefundが来ているぞぉ〜

もしやー",http://twitter.com/nanophate/status/1013617962945691648,
"July 02, 2018 at 02:11PM",@nanophate,あぁああああ忘れたー,http://twitter.com/nanophate/status/1013651393129807872,
"July 02, 2018 at 03:03PM",@nanophate,OSSデータベース取り取り時報：第35回　MySQL Cluster 7.6 GAリリース，Pgpool-II 3.7.4リリース，PostgreSQL 11の最新情報 #gihyojp https://t.co/x8CpKhJkkS,http://twitter.com/nanophate/status/1013664326207455232,
"July 03, 2018 at 03:09AM",@nanophate,"お腹が減りすぎて寝れないーっと思ってたら…

昨日、コッペパン１つしか食べてない事に気がつくww😂",http://twitter.com/nanophate/status/1013847174528958464,
"July 03, 2018 at 03:23AM",@nanophate,後…意外と自分食べる物に対して拘り強そう,http://twitter.com/nanophate/status/1013850558514397186,
"July 03, 2018 at 02:43PM",@nanophate,"家で作業している時が一番捗るような気がする🤣

多分実際はそこまで変わらないかもだけどw",http://twitter.com/nanophate/status/1014021748402995206,
"July 03, 2018 at 03:28PM",@nanophate,"某みどりのチェーン店の新商品でお腹の調子を悪くした・・・
泣きたい、気持ち悪い、ストレス、なきたい、
お腹は弱い事をもっと自覚しなくては・・・・",http://twitter.com/nanophate/status/1014033035509895169,
"July 03, 2018 at 04:30PM",@nanophate,"350万・・・
https://t.co/WN08sZKm2o

こう言うのあるだけで、めちゃ興奮する",http://twitter.com/nanophate/status/1014048837491539968,
"July 04, 2018 at 01:22AM",@nanophate,"Netflix の使い方を父に教えたら…
ヤベー https://t.co/kl2Q2rd8Zo",http://twitter.com/nanophate/status/1014182722011451392,
"July 04, 2018 at 02:07AM",@nanophate,"ほー
本人には伝わる事を書いてて納得。
そう言う切り分けで記事や物事を説明するのも重要だな🤔",http://twitter.com/nanophate/status/1014193903656792064,
"July 04, 2018 at 02:44AM",@nanophate,I liked a @YouTube video https://t.co/FMgYhY12Aq 【検証】１週間TikTokやり続けたらJKからモテるのか？,http://twitter.com/nanophate/status/1014203214508560385,
"July 04, 2018 at 05:57AM",@nanophate,"ほー
これは覚えておいた方が良さげなコンテンツだわー https://t.co/gil602ZzXN",http://twitter.com/nanophate/status/1014251893520936960,
"July 04, 2018 at 06:01AM",@nanophate,"あぁ〜
では、移行しますかー
やっぱり…サービス使うとどうしてもシャットダウンするんすよね…

手間、しゃーなし https://t.co/DETqxfxJou",http://twitter.com/nanophate/status/1014252769274818560,
"July 04, 2018 at 07:00AM",@nanophate,"うむー
人ってフィルターなのか悩んで考えた1日でした… https://t.co/i5xugqrCs3",http://twitter.com/nanophate/status/1014267716419534848,
"July 04, 2018 at 07:54AM",@nanophate,"はー
言語主義の文化圏の人に「ロリ」をロリって伝えるの難しいので…画像とか声使って伝える方向にチェンジしようー",http://twitter.com/nanophate/status/1014281350893879296,
"July 04, 2018 at 10:28AM",@nanophate,"うおー
冷房から除湿に変更したら、寒すぎて風邪ひきそうなんだが・・・
がくぶるガクブル作業w",http://twitter.com/nanophate/status/1014320026214494209,
"July 04, 2018 at 02:04PM",@nanophate,時と場合によるので、完全に運かもw,http://twitter.com/nanophate/status/1014374346620452865,
"July 04, 2018 at 02:28PM",@nanophate,しろ、銀色、透明、紫、赤はすげー好きな色,http://twitter.com/nanophate/status/1014380415467962368,
"July 05, 2018 at 12:18AM",@nanophate,"あー
Independence Day やったた",http://twitter.com/nanophate/status/1014528952050651138,
"July 05, 2018 at 04:34AM",@nanophate,"おー
https://t.co/p8h4Vj1aml 凄くワクワクする内容",http://twitter.com/nanophate/status/1014593367533993984,
